Unnamed: 0,Date,Text,label,label_id
2102,2015-04-27,"0 _ 
कुन एरिया हो हजुर मेन्सन गर्नु पर्ने थियोे !",NEUTRAL,0.0
2103,2015-04-27,कोइ सँग यो भुइचालोको सेड्युल छ भने मलाई लीन्क द्याओन ।,NEUTRAL,0.0
2104,2015-04-27,रेडियो नेपाल ४.५ रेक्टर भन्छ यो बिग एफएम को फोने पाम न दुई मिनेट कुट्न पर्यो,NEGATIVE,2.0
2105,2015-04-27,"यो कुरा सत्य हैन, हामीले त चन्द्रमा पुरानै अवस्थामा देखेरहेका छौँ त",NEUTRAL,0.0
2106,2015-04-27,सलाम यि नेपालि सेनालाई जो जनताको सेवामा अवरत्र खटिएका छन्।,POSITIVE,1.0
2107,2015-04-27,"अहिले आको झड्का थियो, यस्तो झड्का भन्दा अलि बढी खतरनाक हुने हुनाले सतर्क र सुरक्षित रहनुहोला तर नआत्तिनुस र नहडबडाउनुस ।",NEUTRAL,0.0
2108,2015-04-27,६०१ सभासद काठमान्डौको ६०१ ठाउँमा गएर रिपोर्टिङ टिप्ने हो भने काम गर्न सजिलो हुन्छ,NEGATIVE,2.0
2109,2015-04-27,पैसा तिर्न नसकेर बिरामी फर्काएको खबरले दुखि बनायो ।सरकार धितो राखेर जनताको उपचार गर्नुपर्छ। अस्पतालले पनि विपत्ति बुझ्नुपर्छ ।यथार्थ बुझौ,NEGATIVE,2.0
2110,2015-04-27,लुट मात्र मच्चाउने मनवता हिन अस्पताल हरु वन्द गर !,NEGATIVE,2.0
2111,2015-04-27,"सरकार!
भुकम्प बाट घाईते भएकाहरुलाई उपचार गर्न नमान्ने को सम्बन्धन खारेज गर ।",NEGATIVE,2.0
2112,2015-04-27,_1998 सर । सानो धक्का । कति थियो त थाहा भएन हजुर,NEUTRAL,0.0
2113,2015-04-27,प्रस्तोता नयाँ जोगी.झै आक्रामक हुन खोज्दैछन नयाँ जिम्मेवारीको कारण।गर्दागर्दै पनि कुनै जस नहुँदा उपप्रम जोसिदैछन्,NEUTRAL,0.0
2114,2015-04-27,हे सरकार ! तिमी कहाँ छौ ? भएको श्रोत र शक्ति पनि प्रयोग गर्न नसक्ने ! के आसा गर्नु !,NEGATIVE,2.0
2115,2015-04-27,अस्तिसम्म फालाफाल सामान लग भन्ने ठुला ब्यापारीले आजैबाट दैनिक उपभोग्य अत्यावश्यक सामन छैन भन्दैछन! कालोबजारीमा ठुलै तप्काको संलग्नाता :(,NEGATIVE,2.0
2116,2015-04-27,"सरकारको पनि सिमितता छ, तर यसको मतलब यो हैन कि सरकारले केही काम गरेन!",NEUTRAL,0.0
2117,2015-04-27,काठमाडौंमा स्थिति सामान्य हुँदै गएको अवस्था।तर पनि आज बाहिरै बस्न अनुरोध ।,NEUTRAL,0.0
2118,2015-04-27,"56 
हो र !
घर बाहिर छौ कि भित्र 
(तिमी भन्छु ल अब)",NEUTRAL,0.0
2119,2015-04-27,मौकाको फाइदा उठाएर कसैले कालो बजारी गर्दै गरेको छ भने त्यस्ताको फोटो खिचेर सार्वजनिक गरौँ! भोलि-पर्सि समाजमा कुन अनुहार लिएर हिंड्दा रैछन!,NEGATIVE,2.0
2120,2015-04-27,""": नवलपरासी मा ज्वालामुखी गयो भन्छन के यो सत्ते हो?"" _",NEUTRAL,0.0
2121,2015-04-27,"'माया त यस्तो होस्.
नजीक टाढा जहाँ भएनी,
दुश्मनै सारा संसार भएनी 
कहिल्यै नघट्ने होस्, कहिल्यै नपुग्ने होस्.'",POSITIVE,1.0
2122,2015-04-27,"महाभूकम्पको तेस्रो दिनसम्म पनि त्रास हटेको छैन । राजधानी लगायतका स्थानमा उद्धार, राहत र शव निकाल्ने कार्य जारी छ ।",NEUTRAL,0.0
2123,2015-04-27,_ म तेहि सुन्दै छु तर विडियो छैन अडियो नि अडकदै आको छ ।,NEUTRAL,0.0
2124,2015-04-27,"केपी ओली तिम्रा गुण्डा अहिले कता छन् यता उद्धार कार्यमा परिचालन गर्ने की 
अनि शान्तिपूर्ण आन्दोलनमा हस्तक्षेप गरि टाउको फुटाउनेहरु कता छन्",NEGATIVE,2.0
2125,2015-04-27,त्यहाँ मात्र होईन नुवाकोट तिर पनि सोच्नुस दाजु सबै सखाप मान्छे अनगिन्ती मरिरहेका छन त्यहाँ उद्दार कर्मीहरु को अभाब छ!,NEGATIVE,2.0
2126,2015-04-27,कुन आधारमा काठमाडौँका मान्छे हरुलाइ चोर भन्नु भयो ? हाम्रा आफन्त मरेका छन् र मर्ने चोर होइनन!,NEUTRAL,0.0
2127,2015-04-27,भुकम्प विदले त बताउन नसक्ने कुरा बिबिसिले पनि कहाँ जान्दछ? केही हुदैन आत्मविश्वास नगुमाऔ ।जहाँ छौ जस्तो अवस्थामा छौ सान्त्वना बाडौ,POSITIVE,1.0
2128,2015-04-27,दुखको कुरा ब्यबस्थापन पक्ष कमजोर देखियो । राहत सहित आएका बिदेशी सहयोगी विमान बिमान्स्थलमा अबतरण गर्न पाएनन रे :-(,NEGATIVE,2.0
2129,2015-04-27,"सरकारलाइ गाली गरेकाहरु एक चोटी सोचौ "" म के गरिरहेको छु, र के गर्न सक्छु?""",NEUTRAL,0.0
2130,2015-04-27,आफ्नो दुनो शोझ्याउनेको जमात छ सहयोगी मन कृपया सहयोग गर्निबेला सोच्नुहोला सम्बन्धित ठाममा पुर्याउनेलाई गर्नु होला #सुझाप,NEGATIVE,2.0
2131,2015-04-27,"सभासदको एक महिनाको तलब भूकम्प पीडितलाई एक दिन को तलब होइन, बिना तलब मा संबिधान बनाउछौ भनुहोस !",NEUTRAL,0.0
2132,2015-04-27,"&;&;&;
भूकम्पबाट जिल्लामा ३५ जनाको मृत्यु र ९२ जना घाईते ।",NEGATIVE,2.0
2133,2015-04-28,"""दुःखीको घरमा मात्र तेरो बास हुने भए हे इश्वर दया राखि मलाई अझ दुःख दे |"" 
- बालकृष्ण सम",NEGATIVE,2.0
2134,2015-04-28,बिरालु 0 खोई क्या ? यतातिर देखिदैन त ? :(,NEUTRAL,0.0
2135,2015-04-28,समाजः ट्यांकरबाट पानी वितरण: काठमाडौं– भूकम्पपछि काठमाडौंमा पानीको अभाव भएपछि सेनाले विभिन्न ठाउँमा ट्यांकरबाट.,POSITIVE,1.0
2136,2015-04-28,"महादेव रिसाऐरा होला सायद, देशले यस्तो प्रकृतिक बिपतीको सामना गर्नु परेको, किन नाप तौल गर्नु परेको होला पशुपतिनाथको, मनुष्यत रिसाउछनत भगवान",NEGATIVE,2.0
2137,2015-04-28,अष्ट्रेलियाको सिड्नीमा जम्मा भएको विभिन्न लत्ताकपडा र औषधिजन्य राहत सामग्री । यिनलाई नेपाल पठाउनका निम्ति.,POSITIVE,1.0
2138,2015-04-28,"नेपाली नेताहरुको न बिस्वास लाग्छ नत भरोसानै""कसैले सहानुभूति नदर्साए हुन्छ! अहिले देखिएका झलक मात्र हुन्,पुरै तमासा अलिक दिन पछि देख्नुहुनेछ|",NEGATIVE,2.0
2139,2015-04-28,काठमाडाैमा दिनभरी गरेकाे रिपाेर्टिङकाे अनुभव । वास्तविक पिडीत भन्दा रमाईलाका पीडित बढि देखिए । तास खेल्ने रमनइलाे गर्ने ।,NEUTRAL,0.0
2140,2015-04-28,"केही यस्ता पनि छन् रे जसका तुलनात्मक रुपमा बलिया घर छन्, तर पराकम्प विस्तारै कम हुँदै गए पनि उनीहरु #१",NEUTRAL,0.0
2141,2015-04-28,_ मा ठाउँ नभएर हुन सक्छ अनि जो पनि आउँछ आफनै जनतालाइ लगेर जान्छ 😒 नेपाली लाई हेर्दैनन साएद एसैले पनि होला मित्र 😒,NEGATIVE,2.0
2142,2015-04-28,"खै किन दिलभुषको यसपटको टफटक पटक्कै मन परेन, समयको गतल मुल्याङकन र विपतमा सरकार प्रति जनतामा निरासा फैलाउने कुन्सित कान्तिपुरे कामको चाकरी !",NEGATIVE,2.0
2143,2015-04-28,"भुकम्प पिडितको ईण्डीयामा जस्तो रासन कार्ड बनाउनु पर्छ । शिबिरमै ३ पुस्ते नाम खोली खुला बाढ्नु पर्छ असहाय, बेघरबार परिबार भनेर।",POSITIVE,1.0
2144,2015-04-28,सिन्धुपाल्चोक पुगेर आएका साथीहरुले अवस्था बारे जे कुरा सुनाए। त्यो मुटुनै हल्लाउने प्रकारकाे छ। सरकार केही त गर?,POSITIVE,1.0
2145,2015-04-28,11 कान्तिपुर आजकाल त्यस्तै चटकेहरूको कुरालाई हाइलाइट गर्छ पहिले जस्तो रहेन कान्तिपुर ;((,NEGATIVE,2.0
2146,2015-04-28,नेपाल सरकारले अरु देशका उद्दार कर्मीलाई नअाउन भन्न भन्दा दुर्गममा उद्दार गर्न चाहिने उपकरण सहित अाएर काम गर्ने वातावरण बनाउन पर्ने हो कि!,NEGATIVE,2.0
2147,2015-04-28,"ए हो र ? खै यार थाहा भएन मलाई त !
_",NEUTRAL,0.0
2148,2015-04-28,सलाम छ उद्धार टोलीलाई जस्ले एक महिनाको शिशु बचाए २२ घन्टा पछि,POSITIVE,1.0
2149,2015-04-28,बलिउड फिल्मले भूकम्प पिडितलाई सहयोग गर्ने | नेपाली चलचित्रकर्मीलाई छैन वास्ता .,NEGATIVE,2.0
2150,2015-04-28,भूकम्प गएकाे ३ दिन पछि बल्ल प्रधानमन्त्रीलाइ जनताकाे नाममा सन्देश दिनुपर्छ भनेर चेत अाउने देश,NEGATIVE,2.0
2151,2015-04-28,खबरदारी गर्न लेखिएका ट्वीट गाली गर्ने माध्यम नहोस् | सबै युवाले गालीगलौज भन्दा गाउँ-गाउँ गएर उद्धारका निमित्त खट्नु नै उत्तम हुनेछ |,NEUTRAL,0.0
2152,2015-04-28,"नेपाल महाभूकंप : कसैले आफ्नो हराएको आफन्त खोजी
राख्नु भएको छ भने यो वेबसाइटमा गएर नाम लेखाउनु
होला #",POSITIVE,1.0
2153,2015-04-28,_ निशुल्क सेबाले गर्दा राहात पुगेको छ यद्दपी साधारण फोन बोक्ने अझैपनि सेबा उपयोग गर्न सकिरहेका छैनन् ।,NEGATIVE,2.0
2154,2015-04-28,जे मा पनी संका गरेर हुन्छ त? हामी सजिलो होस भन्ने हेतु ले सेयर गरी रहेका पो छौ त _,POSITIVE,1.0
2155,2015-04-28,"उदयपुरमा घाइतेको सङ्ख्या २२ पुग्यो, सयौँ घरपरिवार पूर्ण रुपमा विस्थापित: गाईघाट (उदयपुर), १५ वैशाख । गत शनिबार र…",NEGATIVE,2.0
2156,2015-04-28,"विमानस्थल आइपुगेको विदेशी राहत टोली अलपत्र, सरकार भन्छ- जो पायो त्यही नआउनोस् :: ,.",NEUTRAL,0.0
2157,2015-04-29,बिहानकाे ५ बज्याे । भाले बस्न थाल्याे अनि परेको पानी पनि राेकियाे ।,NEUTRAL,0.0
2158,2015-04-29,फोन गर्दा अफ भन्छ 😒 म नि लगातर 2 दिन देखि ट्राइ गर्दै छु लाग्दैन _,NEUTRAL,0.0
2159,2015-04-29,"थुक्क बामे तेरा बोल्ने तरिका, यार कसरि प्रश्नलाइ ट्याकल गर्ने भन्ने तरिका हुन्छ नि हौ चर्केर बोलेर काम चल्छ ! तेरो बुद्धी त चाकमै रच नि",NEGATIVE,2.0
2160,2015-04-29,७.६ रेक्टर स्केलको भूकम्पको सामना गरेर मुन्छेलाइ जावो ४.४ रेक्टर स्केलको भूकम्पले के असर गर्थ्यो र खै ।,NEUTRAL,0.0
2161,2015-04-29,"सिन्दुर लुटो,सन्तान खोसो 
धन लगो बगायर
कति थिचिय इटाले 
कति गय हरायर",NEGATIVE,2.0
2162,2015-04-29,भूकम्पले आहत गाँऊलेलाई राहत/उद्दार त त्यस्तै हो भोट माग्न ढ्वागं राख्ने दिन भने ५०वटै पार्टीका जन्तुहरू गाँऊका कुना-कुना नविराई हाजिर हुन्थे,NEGATIVE,2.0
2163,2015-04-29,धरहराका ईंटा चोर्न सहसचिवको निर्देशन ! इँटा चोर्दै गर्दा चिरिप झ्याप. भिडियो हेर्नुहोस |,NEUTRAL,0.0
2164,2015-04-29,निद्रा नआए पनि आखा चिम्म गर्दैछु देश ननिदाएको बेला हाम्लाई पनि कहा निद्रा आउदो रहेछ र,NEUTRAL,0.0
2165,2015-04-29,है भगवान येस्तो भुकम्प किन निकाल्दैनौ.जो हरेक मानिस को स्वार्थी मन लाई चिरा चिरा पारी भत्काउन सकोस ।,NEUTRAL,0.0
2166,2015-04-29,11 सुको ले राम्रो डाइलग हानेछ तर त्यो पठाउने कम्पनि ले त राहत हो प्रार्थना गर्नु भन्दै छ रे अझै,NEGATIVE,2.0
2167,2015-04-29,"प्रधानमन्त्रीलाई ओलीले राखे बिशेष प्रस्ताव
प्रधानमन्त्रीले भने- सकरात्मक कुरा आयो, म गराउँछुु
- :",POSITIVE,1.0
2168,2015-04-29,खै अरु सब चुप छन के गर्ने नगर्ने 11 _16,NEUTRAL,0.0
2169,2015-04-29,_57 हुन्छ । सहयोग गर्ने ईच्छा भए हामी यहाँलाई आवश्यक परेको स्थान र निकायसंग सम्पर्क गराउनेछौँ ।,POSITIVE,1.0
2170,2015-04-29,"उध्दार कामको जरुरी कति छ?भर्खरै स्पेनिस रेस्क्यु टिम आईपुगेका छन्, बेल्जियमबाट पनि आउँदैछन् ।सायद उनिहरुलाई जानकारि गराउन सक्छु",POSITIVE,1.0
2171,2015-04-29,भुटान बाट आएको रकम मात्र प्राप्त रे अरु सबै आस्वासन मात्र दिएका रे मित्र हरु,POSITIVE,1.0
2172,2015-04-29,"आफ्नै पिसाव पिएर ३ दिन सम्म बाँचे ऋषि खनाल: काठमाडौं, १६ बैशाख । नेपालमा शनिबार आएको विनासकारी भुकम्पपछि चेपिए.",POSITIVE,1.0
2173,2015-04-29,यो धरहरा को बाटो धेरैनै हिडियो तरपनि अहिले सम्म चढिएन अब धरहरा बन्नै कति समय लाग्ने हो सायद पक्की धरहरा चढ्ने भाग्य लेख्या भ र होला!,NEUTRAL,0.0
2174,2015-04-29,_ तिनी हरु ठिक छ समीर संग फोन मै कुरा गरे पुर्ण घर जाँदै होला अहिले।,NEUTRAL,0.0
2175,2015-04-29,"✊नेपाल टेलिकम राष्ट्रको सञ्चार मुटु ढुक्क फुलेको छ,भुकम्प पिडितमा सञ्चारमा सहयोग देखेर,मेरो प्रण बाहेक युज गर्दिन,दुखमा हात बढ्दै जाओस।",POSITIVE,1.0
2176,2015-04-29,"आज हर्मी आइपुगेको छु। तलबाट सलामत देखिएका घरहरू यहाँ आइपुग्दा चस्मा जस्तो लाग्यो वारि बाट पारि छर्लङ्गै, चारैतिर.",NEUTRAL,0.0
2177,2015-04-29,"एकदम ठिक छ , आज काठमाडौं आइपुगे , तिमी कता छौं ?",POSITIVE,1.0
2178,2015-04-29,खै के भयो तपाई आफै मूल्यांकन गर्नुस न भएको नभएको।,NEUTRAL,0.0
2179,2015-04-29,"बास्तबमा मधेसी हरुको मन बाहिर, भित्र दुबै कालो हुदोरैछ। देशमा यर्त्रो बिपत आईपर्दा, भारतिय च्यानल हेरेर बस्छ।कोहि बिहे गर्दैछन् ।",NEUTRAL,0.0
2180,2015-04-29,"नेताज्यू, तपाइंको नामको बाट गलत कुरा आइरहेकाछन् ! कृपया खण्डन गरिदिन पर्यो!",NEUTRAL,0.0
2181,2015-04-29,"भोली ११.०० बजे जावलाखेल युथ क्लबका साथीहरु सामाग्री सहित खोकना, बुंगमती जांदै हुनुहुन्छ । पानी, जीवनजल, नुडल्स छ भने मलाइ सम्पर्क गरम् ।",POSITIVE,1.0
2182,2015-04-29,महाविपत्तिको बीमा गराएका बिमितहरुलाई सरल तरिकाले दाबी भुक्तानी दिन बीमा समितिले कम्पनीहरुलाई निर्देशन दिएको छ ।.,POSITIVE,1.0
2183,2015-04-29,यस्तो समाचार शीर्षक राख्दा नेपालको छवि नराम्रो हुन्छ । नेपालको परराष्ट्र मन्त्रालयले त यस्तो लेखेको पो भेटियो ।.,NEUTRAL,0.0
2184,2015-04-29,काभ्रेको नयाँ गाउँ : दुईजना प्रहरी गएर फर्किए राहत अझै पुगेन,NEGATIVE,2.0
2185,2015-04-29,"भूकम्पले चित्लाङमा घर भत्काईदिएको छ भन्ने सुनेको छु, के कस्तो क्षति भएको जानकारी छैन् । आजबाट बुवा, ममी, घरमै.",NEUTRAL,0.0
2186,2015-04-29,"कमजोर राज्यसत्ता भनेको यहि होला । 
अदुअआ का प्रतिनिधिलाई कालोवजारी व्यापारिले घेरे अरे",NEGATIVE,2.0
2187,2015-04-29,"पिडितलाइ आएको उद्दारको रकम सुन्दा प्रत्यकलाइ एउटा घर दिए पनि पुग्ने छ तर मेडियामा कुरा सुन्दा सिटामोल समेत नपाएको गुनासो छ पिडितको
:( :",NEGATIVE,2.0
2188,2015-04-29,कता गए तेत्रा भाटा बोकेर उफ्रने वाइसियल आखिर अप्ठ्यारोमा तिनै डन्ठे नै काम लाग्ने रैछन ।,NEGATIVE,2.0
2189,2015-04-29,"यो समय सरकारको अग्नि परीक्षा हो, विपत्तिलाई सम्हाल्न सक्छ की सक्दैन ? हेर्न बाँकी छ ।",NEUTRAL,0.0
2190,2015-04-29,बिदेश बाट आर उद्धार गर्छन हाम्रो देशका सडकमा बसेर बिरोध गर्छन । कहिले काहि नेपाली भनु पनी .। .,NEGATIVE,2.0
2191,2015-04-29,_ मलाई थाहा छ। अनिश्चितकालका लागि सबै परिक्षा स्थगित गरिएको छ।,NEUTRAL,0.0
2192,2015-04-29,"सूचनाको विश्वास जनताले पाएका छन, यो राष्ट्रिय शाेक तर जिम्मेवारीको क्षण १८ वर्षे युवा लार्इ थप उर्जाको शुभकामना ।",POSITIVE,1.0
2193,2015-04-30,"हो भन्या, य़ाँ हामीलाई कस्तो आपत परेको छ यि झ्याँक्नेहरू हाम्रो आपतमाथि गफ चुटेर सुर्ति माड्दै बसेका छन्! सूली चढाउनुपर्ने _",NEGATIVE,2.0
2194,2015-04-30,"आज बिहान २:५५ मा भुकम्पको धक्का महसुस भएको छ,हैन यो प्रकृतिले पनि कति हेपेको हामिलाई?जतिखेर पनि भुकम्प गाकोगै छ त बा!",NEUTRAL,0.0
2195,2015-04-30,_ र त्यही प्रयोगशालामा बौद्धिकता र भावनाको उचित समिश्रण नै सफल जिन्दगी☺☺☺,NEUTRAL,0.0
2196,2015-04-30,"२०७२-०१-१७,२३:०० बजेसम्म भुकम्पबाट भएको मानवीय क्षति विवरण :
मृतक - ६१५५
घाईते - १३४०२",NEGATIVE,2.0
2197,2015-04-30,"123 अहिले त म पोखरामा छु , सहयोग जुटिराछ तर पर्याप्त मात्रामा छैन ,त्यता आत्तिईहाल्नुपर्ने अवस्था छैन अहिले ,",POSITIVE,1.0
2198,2015-04-30,"मलाई लाग्छ रामदेवले सबै सरकारी रासन र सासन खाएका नेपालीलाई टुडिखेलमा ल्याएर १ दिन भुडी हल्लाउन के लगायका थिए 
भूकम्प आयो",NEUTRAL,0.0
2199,2015-04-30,पीडितलाई गुन्द्री छैन । त्यो तन्दा त कहा हो कहा हुन्छ नि,NEGATIVE,2.0
2200,2015-04-30,भारतले साचोँ अर्थमा कहिल्यै पाउने भएन हाम्रो समर्थन। केहि सहयोगप्रति धन्य भईकन पनि खुलेर समर्थन गर्ने बातावरण कहिल्यै भएन।,NEGATIVE,2.0
2201,2015-04-30,1 तर त्यो कुरा धेरैले बारम्बार दोहोर्याउदा कतै उनि अरबपति भएर गल्ति गरे की जस्तो लाग्ने क्या.उचित समय आएपछि सहयोग गर्लान नै.,POSITIVE,1.0
2202,2015-04-30,धन्न भुकम्प दिनमा आयो रात मा आयेको भए यसको मानबिय क्ष्यती कति हुन्थियो कसैले अनुमान गर्न सक्दैन थियो।,POSITIVE,1.0
2203,2015-04-30,को पक्ष र बिपक्षमा ठुलै बादविबाद भैरहेछ त मा ।,NEUTRAL,0.0
2204,2015-04-30,"बाधा दिने संयन्त्र होइन, षड्यन्त्र हो!
दलीय षडयन्त्र खारेज गर!
राहत वितरणमा दलीय संयन्त्र वाधक",NEGATIVE,2.0
2205,2015-04-30,"भेटे कही बताए हे राट्रका बटुही
रक्षार्थ जन्मीएका छन् की सपुत कोही
यो प्रश्न ख्याल राखे सबलाई सोधी रहेछु
यो देशमा म एउटा मनिस खोजी रहेछू",NEUTRAL,0.0
2206,2015-04-30,प्रपन्नार्तिनिःशेषनाशाभिधानम् इति द्वितीयचरणम् । आर्तः=दुःखितः पीडितः वा । आर्त्तिः = दुःखं पीडा वा । आर्त्तः आर्त्तिः इत्यनयोः(1),NEUTRAL,0.0
2207,2015-04-30,देश दुःखेको बेला राहत रकम जम्मा गरेर दिनुभन्दा आँफै गएर राहत सामग्री बाँड्न अति उपयुक्त होला ! बेकार ६०१ कुकुरहरुलाई किन पोसाउनु !,NEGATIVE,2.0
2208,2015-04-30,सच्याएर भए नि राम्रो खबर सुनायो। पैसा नलिने रे त! हामीले त त्यति प्रयोग भने गरेनौँ।,NEUTRAL,0.0
2209,2015-04-30,"यि ६०१ सभासद कता मरे कुनै सभासद
पनि राहतकाे लागि हिडेकाे खबर सुन्न 
पाहिएकाे छैन यिनिअरुलाई चुनाबै 
अाउन पर्ने भयाे!",NEGATIVE,2.0
2210,2015-04-30,"राहात बोकेको युथ स्पोर्ट्स क्लब धनगढी पुग्यो धादिङ
भुकुम्प पीडित हरुका लागि सुदुरपस्चिम बाट राहत प्रदान गर्ने.",POSITIVE,1.0
2211,2015-04-30,07 हावा गफ हान्ने पत्रीका को गफ सुने पछी यस्तै हो।,NEUTRAL,0.0
2212,2015-04-30,"राष्ट्रको संचार हो , नेपाली लुट्न आएको कोहि प्रचारमुखी नाफाखोर होइन, बुधबारदेखिको सबै शुल्क मिनाहा गरिसक्यो !",POSITIVE,1.0
2213,2015-04-30,एमालेले केन्द्रीय सदस्यसँग दश–दश र सभासद्हरुबाट पाँच–पाँच हजार उठाएको छः योगेश भट्टराई - :,NEUTRAL,0.0
2214,2015-04-30,"रेक्सपेट
1 = 1 
यी नेपाली सेनालाई सक्दो #लाईक दिउ है त । !
अनि यो सन्देश सके सम्म.",POSITIVE,1.0
2215,2015-04-30,यो पुरानो टुईट हो त्यतिखेर माहोल त्यस्तै थ्यो लेखे गुरुले अब महोल सङ्गै देसै चेन्ज भाको स्थिती _,NEUTRAL,0.0
2216,2015-04-30,ए बाबा हेर्दा हेर्दै स्याङ्जाको गल्याङ्गमा पनि मान्छेहरु बाहिर निस्किन थाले।,NEGATIVE,2.0
2217,2015-04-30,"पदयात्रा या ‘पर्यटन’ यात्रा? 
रात 8 बजे 7 पर
_ 18",NEUTRAL,0.0
2218,2015-04-30,"""चीनले८वटा हेलिकोप्टर दिन्छु भन्दासरकारले चाहिँदैन भन्यो"" हाम्रोनेपाला तो हेलिखप्पर राख्ने ठाउनि हुनुपर्योनि बसपार्कमा राख्ने कुरो आएन",NEGATIVE,2.0
2219,2015-04-30,प्लानको थप राहत सामग्रीहरु आइपुग्दै छन् जतिसक्दो चाँडो प्रभावित समुदायमा पुर्याउने प्रयासमा हामी छौ ।,POSITIVE,1.0
2220,2015-04-30,"पुलिस सेनाको जागीर खानेलाई जहाँ भेटे तेही नमस्कार गरे नि हुने रैछ.
जहिले प्राण को जोखिम लिएर सेवा गर्ने
तर
कहिले जस नमिल्ने।",POSITIVE,1.0
2221,2015-04-30,: भूकम्प प्रभावित जिल्ला र निर्वाचन क्षेत्रमा संयन्त्र परिचालन गरिने,POSITIVE,1.0
2222,2015-04-30,"खाटाँ बस्दा खुट्टा हल्लाम्नेको चैं खुट्टामा सिस्नोले हान्नपर्नि ! 
उल्ले खुट्टा हल्लारैच, 
अाफुलाई भुकम्प अाझैं.",NEUTRAL,0.0
2223,2015-04-30,620 के गर्नु अहिलेको सरकारनै इन्डियाको चम्चेहरु को छ यदि इन्डिया बिरोधी भएको भए अस्तिनै सत्ता बाट आउट हुन्थ्योनी !,NEUTRAL,0.0
2224,2015-04-30,चुनाव आएको भएपो नेता ज्यूहरू झुटा आश्वासन दिन मैदानमा निक्लिन्थे र भूकम्पले पिडीत भएका जनतालाई राहत दिन को आउनु !,NEGATIVE,2.0
2225,2015-05-01,`दिनु´मा केही छ। त्यो `केही´ को ककस्ले अनुभूति गर्दै हुनुहुन्छ?,NEUTRAL,0.0
2226,2015-05-01,नसकिने भयो है खै खै बाबा/ममीको लम्बर पाउ त 📞,NEUTRAL,0.0
2227,2015-05-01,युरोप संगै आको रुम पार्टनरले गोरु कराको जसरी घुरेर सुत्न दिएन लौ न कसरी रात कटाउने होला?,NEUTRAL,0.0
2228,2015-05-01,लाङ्टाङ क्षेत्रमा हिमपहिरोमा परी वेपत्ता भएकाहरुको खोजिकार्य जारी राखेको छ । महाविर रेञ्जर गणका सेनानी अनिशध्वज.,POSITIVE,1.0
2229,2015-05-01,"यस्तो बेलामा पनि ट्विट को पनि रिट्विट गन्ने, लडेको धरहरा संग सेल्फी खिच्ने, एती मरे भन्दै ट्विट गर्ने, हरे तिम्रा किरा परेका बुद्धि .",NEGATIVE,2.0
2230,2015-05-01,यिनै हुन् ‘ठूलो भूकम्प जाँदैछ’ भनेर हल्ला फैलाउने (भिडियोसहित) | |,NEUTRAL,0.0
2231,2015-05-01,ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ट्वाङ्ग ---------- १२ बज्यो,NEUTRAL,0.0
2232,2015-05-01,"अलिकति चर्किएको आफ्नो घर देखाउदै ठुलीमा रून्छिन !
 उनलाई थाहा छैन मध्य-नेपाल कसरी रूईरहेको छ |",NEGATIVE,2.0
2233,2015-05-01,_ यक जनाको भोट ले 100% हुदैन यर। नत्र मैले जान्या थे यी चोर हरुलाई,NEGATIVE,2.0
2234,2015-05-01,"ठुलठुला कुरा गर्नुअघी, एकछिन सोचौ- के संकटको यस घडीमा हामीले कसैलाई दुइ गेडा चामल वा एक गिलास पानी सहयोग गरेका छौ.",NEGATIVE,2.0
2235,2015-05-01,_ भान्छे धेरै भए पछी भात कोस्ले पकाउनी हो ?,NEUTRAL,0.0
2236,2015-05-01,"इन्डिन आर्मीकै चीफ ? _: इन्डियन मिडिए हेरेर आफै छक परिन्छ,सके सम्म नहेर्नुस,चिफ अफ ईन्डिएन आर्मि गौरब समसेर रे।",NEGATIVE,2.0
2237,2015-05-01,"। नेपाल गरिब होला, तर स्वाभिमानी छ र इतिहासदेखि .। नेपाल बिहारको विस्तारित भाग होइन ।’",POSITIVE,1.0
2238,2015-05-01,"भुकम्पले अति प्रभावित गाउका बासिन्दा भन्दैछन हामीलाई मात्र छत र नून देउ, बाकि सहरियालाई दिए हुन्छ .",NEUTRAL,0.0
2239,2015-05-01,_ भुकम्प हजुरहरुलाई सरकार ढलाउने साधन भो हैन ? सरकारमा हैन पिडितहरुलाई ध्यान दिनोस् कमरेड !,NEGATIVE,2.0
2240,2015-05-01,देश रोइरहेको बेला कसै लाई चै बिहे गर्न हतार हुदो रहेछ धन्न तिम्रो मन । । ।,NEUTRAL,0.0
2241,2015-05-01,_ @_ ओ! आइ ह्याभ नट सिन दोज सेल्फिज। बट आइ थिन्क ब्याक बाइटिङ इज मच वोर्स्ट। दे आर येट लिस्ट हेल्पिङ। आरन्ट दे?,POSITIVE,1.0
2242,2015-05-01,23 गोङबु को गनेश्मन्दिर तिर त राम्रो काम गरेरा छ त ।,POSITIVE,1.0
2243,2015-05-01,जनतासम्म पुग्ने हैसियत राख्न सकिदैनन तर बिदेशी टेलीभिजनलाई २ घण्टा अन्तर्बाता दिन समय मिल्छ #नेपालका नेता तथा मन्त्रीहरु,NEGATIVE,2.0
